doy_local,T_soil_5,T_soil_15,T_soil_25,swc_10,swc_30
131.1145833,20.325,20.3825,19.75,12.57075,35.9025
131.125,20.16,20.32,19.745,12.511,35.9
131.1354167,20.005,20.2525,19.735,12.47625,35.8975
131.1458333,19.85,20.185,19.725,12.4415,35.895
131.15625,19.7075,20.1125,19.71,12.4305,35.8925
131.1666667,19.565,20.04,19.695,12.4195,35.89
131.1770833,19.4325,19.9675,19.6775,12.45875,35.89
131.1875,19.3,19.895,19.66,12.498,35.89
131.1979167,19.1825,19.8275,19.6375,12.45475,35.89
131.2083333,19.065,19.76,19.615,12.4115,35.89
131.21875,18.9475,19.685,19.585,12.46575,35.885
131.2291667,18.83,19.61,19.555,12.52,35.88
131.2395833,18.7275,19.5425,19.53,12.53175,35.8775
131.25,18.625,19.475,19.505,12.5435,35.875
131.2604167,18.525,19.4075,19.48,12.51475,35.8725
131.2708333,18.425,19.34,19.455,12.486,35.87
131.28125,18.32,19.2725,19.4225,12.4725,35.8625
131.2916667,18.215,19.205,19.39,12.459,35.855
131.3020833,18.115,19.14,19.355,12.4845,35.855
131.3125,18.015,19.075,19.32,12.51,35.855
131.3229167,17.92,19.0075,19.285,12.59575,35.85
131.3333333,17.825,18.94,19.25,12.6815,35.845
131.34375,17.745,18.8775,19.22,12.67175,35.8425
131.3541667,17.665,18.815,19.19,12.662,35.84
131.3645833,17.58,18.7525,19.155,12.6335,35.84
131.375,17.495,18.69,19.12,12.605,35.84
131.3854167,17.405,18.6275,19.0875,12.56275,35.84
131.3958333,17.315,18.565,19.055,12.5205,35.84
131.40625,17.2175,18.5025,19.0175,12.536,35.835
131.4166667,17.12,18.44,18.98,12.5515,35.83
131.4270833,17.03,18.38,18.94,12.57275,35.825
131.4375,16.94,18.32,18.9,12.594,35.82
131.4479167,16.86,18.2575,18.865,12.531,35.82
131.4583333,16.78,18.195,18.83,12.468,35.82
131.46875,16.685,18.12,18.78,12.6985,35.8125
131.4791667,16.59,18.045,18.73,12.929,35.805
131.4895833,16.5025,17.9725,18.675,13.925,35.805
131.5,16.415,17.9,18.62,14.921,35.805
131.5104167,16.3725,17.845,18.5825,15.7905,35.805
131.5208333,16.33,17.79,18.545,16.66,35.805
131.53125,16.3175,17.7425,18.515,17.6125,35.8025
131.5416667,16.305,17.695,18.485,18.565,35.8
131.5520833,16.34,17.6525,18.4525,19.0275,35.795
131.5625,16.375,17.61,18.42,19.49,35.79
131.5729167,16.425,17.585,18.39,19.76,35.775
131.5833333,16.475,17.56,18.36,20.03,35.76
131.59375,16.525,17.515,18.2975,19.975,35.735
131.6041667,16.575,17.47,18.235,19.92,35.71
131.6145833,16.6925,17.475,18.21,19.8025,35.675
131.625,16.81,17.48,18.185,19.685,35.64
131.6354167,16.965,17.5,18.175,19.465,35.6025
131.6458333,17.12,17.52,18.165,19.245,35.565
131.65625,17.3125,17.555,18.1525,19.0425,35.5225
131.6666667,17.505,17.59,18.14,18.84,35.48
131.6770833,17.74,17.645,18.14,18.81,35.445
131.6875,17.975,17.7,18.14,18.78,35.41
131.6979167,18.2375,17.775,18.145,18.895,35.375
131.7083333,18.5,17.85,18.15,19.01,35.34
131.71875,18.8075,17.9425,18.155,18.8875,35.3025
131.7291667,19.115,18.035,18.16,18.765,35.265
131.7395833,19.475,18.1475,18.18,18.6575,35.2275
131.75,19.835,18.26,18.2,18.55,35.19
131.7604167,20.2325,18.3875,18.2275,18.35,35.155
131.7708333,20.63,18.515,18.255,18.15,35.12
131.78125,21.065,18.685,18.295,18.0025,35.085
131.7916667,21.5,18.855,18.335,17.855,35.05
131.8020833,21.915,19.0375,18.385,17.97,35.015
131.8125,22.33,19.22,18.435,18.085,34.98
131.8229167,22.6675,19.41,18.495,18.115,34.9425
131.8333333,23.005,19.6,18.555,18.145,34.905
131.84375,23.245,19.78,18.6275,17.9625,34.87
131.8541667,23.485,19.96,18.7,17.78,34.835
131.8645833,23.59,20.1325,18.775,17.7375,34.7975
131.875,23.695,20.305,18.85,17.695,34.76
131.8854167,23.7175,20.445,18.9325,17.405,34.725
131.8958333,23.74,20.585,19.015,17.115,34.69
131.90625,23.695,20.6875,19.09,17.1775,34.6575
131.9166667,23.65,20.79,19.165,17.24,34.625
131.9270833,23.57,20.8775,19.2475,16.72,34.5975
131.9375,23.49,20.965,19.33,16.2,34.57
131.9479167,23.3725,21.01,19.3925,16.0425,34.555
131.9583333,23.255,21.055,19.455,15.885,34.54
131.96875,23.1125,21.0825,19.5175,15.6875,34.5225
131.9791667,22.97,21.11,19.58,15.49,34.505
131.9895833,22.8275,21.125,19.635,15.08775,34.4925
132,22.685,21.14,19.69,14.6855,34.48
132.0104167,22.5525,21.1425,19.74,14.0105,34.47
132.0208333,22.42,21.145,19.79,13.3355,34.46
132.03125,22.2575,21.1275,19.825,12.807,34.46
132.0416667,22.095,21.11,19.86,12.2785,34.46
132.0520833,21.9125,21.0625,19.8825,11.9635,34.4575
132.0625,21.73,21.015,19.905,11.6485,34.455
132.0729167,21.5725,20.99,19.93,11.5055,34.4525
132.0833333,21.415,20.965,19.955,11.3625,34.45
132.09375,21.2325,20.9025,19.955,11.31025,34.445
132.1041667,21.05,20.84,19.955,11.258,34.44
132.1145833,20.8775,20.775,19.95,11.2675,34.44
132.125,20.705,20.71,19.945,11.277,34.44
132.1354167,20.55,20.64,19.9375,11.11975,34.435
132.1458333,20.395,20.57,19.93,10.9625,34.43
132.15625,20.2475,20.495,19.9125,11.0095,34.425
132.1666667,20.1,20.42,19.895,11.0565,34.42
132.1770833,19.9675,20.345,19.88,11.065,34.415
132.1875,19.835,20.27,19.865,11.0735,34.41
132.1979167,19.7125,20.1975,19.84,11.117,34.4075
132.2083333,19.59,20.125,19.815,11.1605,34.405
132.21875,19.475,20.0525,19.7925,11.17375,34.4
132.2291667,19.36,19.98,19.77,11.187,34.395
132.2395833,19.2575,19.91,19.745,11.18425,34.3925
132.25,19.155,19.84,19.72,11.1815,34.39
132.2604167,19.0475,19.77,19.69,11.254,34.3875
132.2708333,18.94,19.7,19.66,11.3265,34.385
132.28125,18.8425,19.6325,19.6275,11.33075,34.3825
132.2916667,18.745,19.565,19.595,11.335,34.38
132.3020833,18.65,19.5,19.565,11.38175,34.375
132.3125,18.555,19.435,19.535,11.4285,34.37
132.3229167,18.465,19.3725,19.5,11.43,34.365
132.3333333,18.375,19.31,19.465,11.4315,34.36
132.34375,18.2825,19.2425,19.43,11.5055,34.355
132.3541667,18.19,19.175,19.395,11.5795,34.35
132.3645833,18.1075,19.1125,19.3575,11.6925,34.3475
132.375,18.025,19.05,19.32,11.8055,34.345
132.3854167,17.955,18.99,19.2875,11.95775,34.345
132.3958333,17.885,18.93,19.255,12.11,34.345
132.40625,17.825,18.875,19.22,12.209,34.3425
132.4166667,17.765,18.82,19.185,12.308,34.34
132.4270833,17.7125,18.7675,19.155,12.276,34.335
132.4375,17.66,18.715,19.125,12.244,34.33
132.4479167,17.6,18.665,19.0925,12.163,34.3275
132.4583333,17.54,18.615,19.06,12.082,34.325
132.46875,17.4725,18.56,19.02,12.08,34.3225
132.4791667,17.405,18.505,18.98,12.078,34.32
132.4895833,17.3425,18.455,18.945,12.28325,34.3175
132.5,17.28,18.405,18.91,12.4885,34.315
132.5104167,17.2425,18.3575,18.875,13.148,34.3125
132.5208333,17.205,18.31,18.84,13.8075,34.31
132.53125,17.195,18.2675,18.805,14.159,34.3125
132.5416667,17.185,18.225,18.77,14.5105,34.315
132.5520833,17.2125,18.1875,18.74,15.50525,34.315
132.5625,17.24,18.15,18.71,16.5,34.315
132.5729167,17.3,18.13,18.685,16.9175,34.31
132.5833333,17.36,18.11,18.66,17.335,34.305
132.59375,17.4425,18.105,18.64,17.4925,34.3
132.6041667,17.525,18.1,18.62,17.65,34.295
132.6145833,17.6225,18.1125,18.605,17.7425,34.2825
132.625,17.72,18.125,18.59,17.835,34.27
132.6354167,17.8075,18.14,18.58,17.85,34.26
132.6458333,17.895,18.155,18.57,17.865,34.25
132.65625,17.9675,18.155,18.545,17.8675,34.2375
132.6666667,18.04,18.155,18.52,17.87,34.225
132.6770833,18.1425,18.175,18.5075,17.405,34.2075
132.6875,18.245,18.195,18.495,16.94,34.19
132.6979167,18.3425,18.2225,18.49,16.525,34.1775
132.7083333,18.44,18.25,18.485,16.11,34.165
132.71875,18.505,18.285,18.485,16.2375,34.1525
132.7291667,18.57,18.32,18.485,16.365,34.14
132.7395833,18.6475,18.3675,18.505,15.7225,34.1325
132.75,18.725,18.415,18.525,15.08,34.125
132.7604167,18.77,18.4525,18.53,15.785,34.1225
132.7708333,18.815,18.49,18.535,16.49,34.12
132.78125,18.88,18.5025,18.525,16.34,34.115
132.7916667,18.945,18.515,18.515,16.19,34.11
132.8020833,19.0275,18.5575,18.535,16.16,34.115
132.8125,19.11,18.6,18.555,16.13,34.12
132.8229167,19.175,18.6375,18.56,16.405,34.1175
132.8333333,19.24,18.675,18.565,16.68,34.115
132.84375,19.295,18.7025,18.565,16.75,34.1175
132.8541667,19.35,18.73,18.565,16.82,34.12
132.8645833,19.38,18.7625,18.5775,16.5525,34.1175
132.875,19.41,18.795,18.59,16.285,34.115
132.8854167,19.415,18.8325,18.6125,16.3225,34.115
132.8958333,19.42,18.87,18.635,16.36,34.115
132.90625,19.4025,18.8825,18.635,16.6425,34.115
132.9166667,19.385,18.895,18.635,16.925,34.115
132.9270833,19.385,18.905,18.645,16.8775,34.1125
132.9375,19.385,18.915,18.655,16.83,34.11
132.9479167,19.3975,18.9375,18.6775,16.505,34.11
132.9583333,19.41,18.96,18.7,16.18,34.11
132.96875,19.405,18.97,18.71,16.3725,34.11
132.9791667,19.4,18.98,18.72,16.565,34.11
132.9895833,19.3925,18.985,18.7275,16.4675,34.11
133,19.385,18.99,18.735,16.37,34.11
133.0104167,19.3625,18.995,18.74,16.1625,34.1075
133.0208333,19.34,19,18.745,15.955,34.105
133.03125,19.2975,19.0025,18.7425,15.6875,34.1075
133.0416667,19.255,19.005,18.74,15.42,34.11
133.0520833,19.195,18.9975,18.745,15.23,34.11
133.0625,19.135,18.99,18.75,15.04,34.11
133.0729167,19.0575,18.9775,18.75,14.839,34.11
133.0833333,18.98,18.965,18.75,14.638,34.11
133.09375,18.89,18.9375,18.745,14.53675,34.11
133.1041667,18.8,18.91,18.74,14.4355,34.11
133.1145833,18.71,18.8825,18.735,14.60225,34.11
133.125,18.62,18.855,18.73,14.769,34.11
133.1354167,18.5525,18.82,18.72,14.8245,34.11
133.1458333,18.485,18.785,18.71,14.88,34.11
133.15625,18.43,18.755,18.705,14.91,34.1125
133.1666667,18.375,18.725,18.7,14.94,34.115
133.1770833,18.3325,18.695,18.6925,15.0225,34.1125
133.1875,18.29,18.665,18.685,15.105,34.11
133.1979167,18.2475,18.6325,18.67,15.3,34.11
133.2083333,18.205,18.6,18.655,15.495,34.11
133.21875,18.17,18.575,18.645,15.5925,34.1125
133.2291667,18.135,18.55,18.635,15.69,34.115
133.2395833,18.1,18.525,18.6225,15.7425,34.1125
133.25,18.065,18.5,18.61,15.795,34.11
133.2604167,18.035,18.4775,18.6,15.67,34.11
133.2708333,18.005,18.455,18.59,15.545,34.11
133.28125,17.965,18.425,18.575,15.445,34.1075
133.2916667,17.925,18.395,18.56,15.345,34.105
133.3020833,17.89,18.3675,18.54,15.385,34.105
133.3125,17.855,18.34,18.52,15.425,34.105
133.3229167,17.82,18.315,18.505,15.5125,34.105
133.3333333,17.785,18.29,18.49,15.6,34.105
133.34375,17.75,18.265,18.4775,15.8175,34.105
133.3541667,17.715,18.24,18.465,16.035,34.105
133.3645833,17.6825,18.2125,18.4475,16.1975,34.1075
133.375,17.65,18.185,18.43,16.36,34.11
133.3854167,17.6225,18.165,18.41,16.5175,34.11
133.3958333,17.595,18.145,18.39,16.675,34.11
133.40625,17.5625,18.12,18.3775,16.7975,34.11
133.4166667,17.53,18.095,18.365,16.92,34.11
133.4270833,17.51,18.075,18.3475,17.0375,34.1125
133.4375,17.49,18.055,18.33,17.155,34.115
133.4479167,17.465,18.0325,18.3175,17.105,34.115
133.4583333,17.44,18.01,18.305,17.055,34.115
133.46875,17.4125,17.99,18.29,17.2325,34.115
133.4791667,17.385,17.97,18.275,17.41,34.115
133.4895833,17.3625,17.95,18.2575,17.7875,34.1175
133.5,17.34,17.93,18.24,18.165,34.12
133.5104167,17.3275,17.91,18.225,18.645,34.12
133.5208333,17.315,17.89,18.21,19.125,34.12
133.53125,17.3175,17.88,18.205,19.545,34.1225
133.5416667,17.32,17.87,18.2,19.965,34.125
133.5520833,17.3175,17.855,18.185,20.1925,34.125
133.5625,17.315,17.84,18.17,20.42,34.125
133.5729167,17.3125,17.82,18.15,20.8425,34.125
133.5833333,17.31,17.8,18.13,21.265,34.125
133.59375,17.335,17.7925,18.1175,21.51,34.1275
133.6041667,17.36,17.785,18.105,21.755,34.13
133.6145833,17.4225,17.785,18.1,21.4525,34.1225
133.625,17.485,17.785,18.095,21.15,34.115
133.6354167,17.56,17.7925,18.0825,21.2225,34.105
133.6458333,17.635,17.8,18.07,21.295,34.095
133.65625,17.725,17.825,18.075,21.29,34.0825
133.6666667,17.815,17.85,18.08,21.285,34.07
133.6770833,17.92,17.8625,18.07,20.925,34.0575
133.6875,18.025,17.875,18.06,20.565,34.045
133.6979167,18.1575,17.8875,18.0375,20.845,34.0325
133.7083333,18.29,17.9,18.015,21.125,34.02
133.71875,18.5125,17.955,18.025,20.8475,34.005
133.7291667,18.735,18.01,18.035,20.57,33.99
133.7395833,19.035,18.0775,18.045,20.2575,33.98
133.75,19.335,18.145,18.055,19.945,33.97
133.7604167,19.6975,18.2375,18.075,19.285,33.9575
133.7708333,20.06,18.33,18.095,18.625,33.945
133.78125,20.4325,18.4625,18.125,18.215,33.93
133.7916667,20.805,18.595,18.155,17.805,33.915
133.8020833,21.215,18.74,18.1875,17.875,33.9025
133.8125,21.625,18.885,18.22,17.945,33.89
133.8229167,22,19.05,18.2625,18,33.88
133.8333333,22.375,19.215,18.305,18.055,33.87
133.84375,22.665,19.3875,18.37,17.92,33.855
133.8541667,22.955,19.56,18.435,17.785,33.84
133.8645833,23.0825,19.7275,18.5025,17.5375,33.825
133.875,23.21,19.895,18.57,17.29,33.81
133.8854167,23.22,20.0375,18.645,16.8525,33.7925
133.8958333,23.23,20.18,18.72,16.415,33.775
133.90625,23.1725,20.2725,18.785,16.6125,33.76
133.9166667,23.115,20.365,18.85,16.81,33.745
133.9270833,23.0075,20.44,18.915,16.5425,33.73
133.9375,22.9,20.515,18.98,16.275,33.715
133.9479167,22.77,20.56,19.045,16.11,33.7
133.9583333,22.64,20.605,19.11,15.945,33.685
133.96875,22.495,20.6275,19.1675,15.6675,33.675
133.9791667,22.35,20.65,19.225,15.39,33.665
133.9895833,22.2075,20.6575,19.2775,15.06,33.655
134,22.065,20.665,19.33,14.73,33.645
134.0104167,21.905,20.655,19.3675,13.94,33.635
134.0208333,21.745,20.645,19.405,13.15,33.625
134.03125,21.5625,20.605,19.4275,13.0185,33.6225
134.0416667,21.38,20.565,19.45,12.887,33.62
134.0520833,21.2375,20.5475,19.485,12.565,33.6175
134.0625,21.095,20.53,19.52,12.243,33.615
134.0729167,20.935,20.4825,19.5225,12.091,33.6075
134.0833333,20.775,20.435,19.525,11.939,33.6
134.09375,20.615,20.3725,19.5225,11.9585,33.5975
134.1041667,20.455,20.31,19.52,11.978,33.595
134.1145833,20.3125,20.2475,19.515,11.9145,33.59
134.125,20.17,20.185,19.51,11.851,33.585
134.1354167,20.035,20.1175,19.4975,11.89525,33.5775
134.1458333,19.9,20.05,19.485,11.9395,33.57
134.15625,19.78,19.9875,19.475,11.85725,33.565
134.1666667,19.66,19.925,19.465,11.775,33.56
134.1770833,19.5425,19.86,19.445,11.69725,33.555
134.1875,19.425,19.795,19.425,11.6195,33.55
134.1979167,19.305,19.7275,19.405,11.6005,33.545
134.2083333,19.185,19.66,19.385,11.5815,33.54
134.21875,19.065,19.595,19.36,11.5955,33.5375
134.2291667,18.945,19.53,19.335,11.6095,33.535
134.2395833,18.83,19.4625,19.3075,11.68275,33.53
134.25,18.715,19.395,19.28,11.756,33.525
134.2604167,18.6125,19.3275,19.2525,11.81,33.52
134.2708333,18.51,19.26,19.225,11.864,33.515
134.28125,18.4175,19.1975,19.2,11.875,33.5125
134.2916667,18.325,19.135,19.175,11.886,33.51
134.3020833,18.235,19.07,19.145,11.8805,33.5
134.3125,18.145,19.005,19.115,11.875,33.49
134.3229167,18.0525,18.9425,19.0825,11.833,33.49
134.3333333,17.96,18.88,19.05,11.791,33.49
134.34375,17.8675,18.82,19.02,11.77725,33.485
134.3541667,17.775,18.76,18.99,11.7635,33.48
134.3645833,17.6825,18.6975,18.9575,11.71775,33.47
134.375,17.59,18.635,18.925,11.672,33.46
134.3854167,17.5,18.575,18.8925,11.61175,33.46
134.3958333,17.41,18.515,18.86,11.5515,33.46
134.40625,17.315,18.4525,18.82,11.58125,33.455
134.4166667,17.22,18.39,18.78,11.611,33.45
134.4270833,17.13,18.3275,18.7475,11.505,33.4475
134.4375,17.04,18.265,18.715,11.399,33.445
134.4479167,16.945,18.2025,18.6825,11.398,33.44
134.4583333,16.85,18.14,18.65,11.397,33.435
134.46875,16.7525,18.0725,18.6075,11.506,33.43
134.4791667,16.655,18.005,18.565,11.615,33.425
134.4895833,16.5675,17.9375,18.5175,12.9475,33.42
134.5,16.48,17.87,18.47,14.28,33.415
134.5104167,16.44,17.82,18.44,14.975,33.4125
134.5208333,16.4,17.77,18.41,15.67,33.41
134.53125,16.405,17.7225,18.385,15.9375,33.405
134.5416667,16.41,17.675,18.36,16.205,33.4
134.5520833,16.4275,17.6325,18.32,16.79,33.395
134.5625,16.445,17.59,18.28,17.375,33.39
134.5729167,16.52,17.5725,18.255,17.435,33.38
134.5833333,16.595,17.555,18.23,17.495,33.37
134.59375,16.6875,17.5525,18.215,17.1625,33.3575
134.6041667,16.78,17.55,18.2,16.83,33.345
134.6145833,16.8475,17.5225,18.14,17.6975,33.325
134.625,16.915,17.495,18.08,18.565,33.305
134.6354167,17.0325,17.4975,18.055,18.5775,33.2875
134.6458333,17.15,17.5,18.03,18.59,33.27
134.65625,17.3175,17.53,18.0275,17.8625,33.255
134.6666667,17.485,17.56,18.025,17.135,33.24
134.6770833,17.67,17.6,18.0125,17.7575,33.2225
134.6875,17.855,17.64,18,18.38,33.205
134.6979167,18.0875,17.705,18.005,18.0925,33.185
134.7083333,18.32,17.77,18.01,17.805,33.165
134.71875,18.605,17.8475,18.0175,17.4225,33.1525
134.7291667,18.89,17.925,18.025,17.04,33.14
134.7395833,19.2475,18.025,18.0375,16.9075,33.125
134.75,19.605,18.125,18.05,16.775,33.11
134.7604167,20.0225,18.2425,18.0725,16.5925,33.0975
134.7708333,20.44,18.36,18.095,16.41,33.085
134.78125,20.8275,18.5225,18.1325,16.2075,33.0725
134.7916667,21.215,18.685,18.17,16.005,33.06
134.8020833,21.5325,18.845,18.205,16.45,33.045
134.8125,21.85,19.005,18.24,16.895,33.03
134.8229167,22.18,19.1725,18.29,17.1925,33.01
134.8333333,22.51,19.34,18.34,17.49,32.99
134.84375,22.825,19.5075,18.4125,17.265,32.97
134.8541667,23.14,19.675,18.485,17.04,32.95
134.8645833,23.2975,19.845,18.555,17.04,32.9325
134.875,23.455,20.015,18.625,17.04,32.915
134.8854167,23.5125,20.1675,18.7075,16.465,32.895
134.8958333,23.57,20.32,18.79,15.89,32.875
134.90625,23.55,20.425,18.855,16.0825,32.855
134.9166667,23.53,20.53,18.92,16.275,32.835
134.9270833,23.4575,20.6225,18.995,15.7525,32.815
134.9375,23.385,20.715,19.07,15.23,32.795
134.9479167,23.295,20.79,19.16,14.17625,32.785
134.9583333,23.205,20.865,19.25,13.1225,32.775
134.96875,23.05,20.885,19.2925,13.02625,32.7625
134.9791667,22.895,20.905,19.335,12.93,32.75
134.9895833,22.7325,20.9175,19.385,12.806,32.745
135,22.57,20.93,19.435,12.682,32.74
135.0104167,22.42,20.9225,19.4725,12.5955,32.7375
135.0208333,22.27,20.915,19.51,12.509,32.735
135.03125,22.12,20.9025,19.5525,12.04475,32.725
135.0416667,21.97,20.89,19.595,11.5805,32.715
135.0520833,21.79,20.8475,19.6225,11.116,32.71
135.0625,21.61,20.805,19.65,10.6515,32.705
135.0729167,21.4375,20.775,19.6675,10.55625,32.7
135.0833333,21.265,20.745,19.685,10.461,32.695
135.09375,21.06,20.6825,19.685,10.459,32.69
135.1041667,20.855,20.62,19.685,10.457,32.685
135.1145833,20.665,20.5475,19.6775,10.50725,32.6775
135.125,20.475,20.475,19.67,10.5575,32.67
135.1354167,20.2975,20.395,19.6575,10.53125,32.6675
135.1458333,20.12,20.315,19.645,10.505,32.665
135.15625,19.965,20.24,19.635,10.43925,32.655
135.1666667,19.81,20.165,19.625,10.3735,32.645
135.1770833,19.6725,20.09,19.61,10.19025,32.6375
135.1875,19.535,20.015,19.595,10.007,32.63
135.1979167,19.405,19.9325,19.57,9.96725,32.625
135.2083333,19.275,19.85,19.545,9.9275,32.62
135.21875,19.155,19.7725,19.515,9.919,32.6125
135.2291667,19.035,19.695,19.485,9.9105,32.605
135.2395833,18.925,19.6225,19.4575,9.91525,32.6
135.25,18.815,19.55,19.43,9.92,32.595
135.2604167,18.715,19.48,19.4,9.91175,32.5925
135.2708333,18.615,19.41,19.37,9.9035,32.59
135.28125,18.525,19.3425,19.3425,9.8795,32.585
135.2916667,18.435,19.275,19.315,9.8555,32.58
135.3020833,18.3375,19.2075,19.2825,9.7855,32.575
135.3125,18.24,19.14,19.25,9.7155,32.57
135.3229167,18.1375,19.07,19.215,9.69475,32.5625
135.3333333,18.035,19,19.18,9.674,32.555
135.34375,17.93,18.935,19.14,9.6805,32.55
135.3541667,17.825,18.87,19.1,9.687,32.545
135.3645833,17.725,18.805,19.0675,9.65075,32.5375
135.375,17.625,18.74,19.035,9.6145,32.53
135.3854167,17.52,18.6725,19,9.55325,32.5225
135.3958333,17.415,18.605,18.965,9.492,32.515
135.40625,17.31,18.535,18.925,9.51275,32.51
135.4166667,17.205,18.465,18.885,9.5335,32.505
135.4270833,17.1,18.395,18.8475,9.56625,32.5
135.4375,16.995,18.325,18.81,9.599,32.495
135.4479167,16.9075,18.2625,18.775,9.558,32.4875
135.4583333,16.82,18.2,18.74,9.517,32.48
135.46875,16.7225,18.125,18.6925,9.567,32.4775
135.4791667,16.625,18.05,18.645,9.617,32.475
135.4895833,16.535,17.9725,18.59,10.3575,32.4675
135.5,16.445,17.895,18.535,11.098,32.46
135.5104167,16.41,17.8475,18.5075,11.93675,32.455
135.5208333,16.375,17.8,18.48,12.7755,32.45
135.53125,16.3825,17.75,18.4475,13.93525,32.45
135.5416667,16.39,17.7,18.415,15.095,32.45
135.5520833,16.4225,17.65,18.365,15.84,32.45
135.5625,16.455,17.6,18.315,16.585,32.45
135.5729167,16.495,17.5475,18.26,16.64,32.445
135.5833333,16.535,17.495,18.205,16.695,32.44
135.59375,16.625,17.4775,18.1625,16.8575,32.4225
135.6041667,16.715,17.46,18.12,17.02,32.405
135.6145833,16.86,17.4675,18.0925,17.38,32.39
135.625,17.005,17.475,18.065,17.74,32.375
135.6354167,17.2075,17.5275,18.0775,17.9075,32.355
135.6458333,17.41,17.58,18.09,18.075,32.335
135.65625,17.61,17.62,18.0775,18.04,32.3175
135.6666667,17.81,17.66,18.065,18.005,32.3
135.6770833,18.0575,17.73,18.08,17.3375,32.28
135.6875,18.305,17.8,18.095,16.67,32.26
135.6979167,18.525,17.8625,18.09,16.4175,32.2475
135.7083333,18.745,17.925,18.085,16.165,32.235
135.71875,18.9575,18.01,18.09,16.29,32.22
135.7291667,19.17,18.095,18.095,16.415,32.205
135.7395833,19.385,18.185,18.1175,15.56,32.2
135.75,19.6,18.275,18.14,14.705,32.195
135.7604167,19.74,18.3625,18.1475,14.9175,32.185
135.7708333,19.88,18.45,18.155,15.13,32.175
135.78125,20.0675,18.545,18.1825,15.29,32.165
135.7916667,20.255,18.64,18.21,15.45,32.155
135.8020833,20.525,18.74,18.245,15.5575,32.14
135.8125,20.795,18.84,18.28,15.665,32.125
135.8229167,21.11,18.955,18.32,15.885,32.1125
135.8333333,21.425,19.07,18.36,16.105,32.1
135.84375,21.6975,19.2075,18.42,15.185,32.0875
135.8541667,21.97,19.345,18.48,14.265,32.075
135.8645833,22.0575,19.4675,18.52,14.0075,32.0625
135.875,22.145,19.59,18.56,13.75,32.05
135.8854167,22.1925,19.69,18.6025,13.77,32.04
135.8958333,22.24,19.79,18.645,13.79,32.03
135.90625,22.2675,19.885,18.7075,13.6625,32.02
135.9166667,22.295,19.98,18.77,13.535,32.01
135.9270833,22.265,20.0475,18.825,12.825,32
135.9375,22.235,20.115,18.88,12.115,31.99
135.9479167,22.1475,20.15,18.9075,12.48825,31.98
135.9583333,22.06,20.185,18.935,12.8615,31.97
135.96875,21.98,20.225,18.9875,12.67425,31.9575
135.9791667,21.9,20.265,19.04,12.487,31.945
135.9895833,21.795,20.2825,19.0825,12.3475,31.94
136,21.69,20.3,19.125,12.208,31.935
136.0104167,21.58,20.31,19.165,11.83575,31.93
136.0208333,21.47,20.32,19.205,11.4635,31.925
136.03125,21.3475,20.32,19.2425,10.89625,31.92
136.0416667,21.225,20.32,19.28,10.329,31.915
136.0520833,21.065,20.295,19.305,10.00775,31.91
136.0625,20.905,20.27,19.33,9.6865,31.905
136.0729167,20.7525,20.2475,19.3575,9.5095,31.9
136.0833333,20.6,20.225,19.385,9.3325,31.895
136.09375,20.42,20.1675,19.3775,9.314,31.885
136.1041667,20.24,20.11,19.37,9.2955,31.875
136.1145833,20.08,20.0475,19.365,9.309,31.8725
136.125,19.92,19.985,19.36,9.3225,31.87
136.1354167,19.775,19.92,19.35,9.322,31.865
136.1458333,19.63,19.855,19.34,9.3215,31.86
136.15625,19.4975,19.785,19.3175,9.41525,31.8525
136.1666667,19.365,19.715,19.295,9.509,31.845
136.1770833,19.2625,19.645,19.28,9.55225,31.84
136.1875,19.16,19.575,19.265,9.5955,31.835
136.1979167,19.08,19.52,19.25,9.5765,31.83
136.2083333,19,19.465,19.235,9.5575,31.825
136.21875,18.915,19.405,19.215,9.495,31.82
136.2291667,18.83,19.345,19.195,9.4325,31.815
136.2395833,18.7375,19.2925,19.1775,9.3775,31.805
136.25,18.645,19.24,19.16,9.3225,31.795
136.2604167,18.545,19.1825,19.1325,9.24875,31.79
136.2708333,18.445,19.125,19.105,9.175,31.785
136.28125,18.345,19.065,19.0775,9.19775,31.78
136.2916667,18.245,19.005,19.05,9.2205,31.775
136.3020833,18.155,18.9475,19.025,9.17375,31.7725
136.3125,18.065,18.89,19,9.127,31.77
136.3229167,17.9725,18.825,18.9625,9.4025,31.7625
136.3333333,17.88,18.76,18.925,9.678,31.755
136.34375,17.8075,18.705,18.9025,9.47625,31.75
136.3541667,17.735,18.65,18.88,9.2745,31.745
136.3645833,17.6675,18.595,18.8475,9.27525,31.74
136.375,17.6,18.54,18.815,9.276,31.735
136.3854167,17.53,18.4875,18.785,9.253,31.7325
136.3958333,17.46,18.435,18.755,9.23,31.73
136.40625,17.39,18.385,18.725,9.24075,31.7225
136.4166667,17.32,18.335,18.695,9.2515,31.715
136.4270833,17.2475,18.2825,18.6625,9.29225,31.71
136.4375,17.175,18.23,18.63,9.333,31.705
136.4479167,17.1075,18.175,18.5975,9.34625,31.7
136.4583333,17.04,18.12,18.565,9.3595,31.695
136.46875,16.975,18.065,18.5275,9.513,31.69
136.4791667,16.91,18.01,18.49,9.6665,31.685
136.4895833,16.8475,17.9475,18.44,11.226,31.6825
136.5,16.785,17.885,18.39,12.7855,31.68
136.5104167,16.755,17.8375,18.3575,12.722,31.675
