date_local,doy_utc,doy_local,T_air_avg,T_air_std,swc_avg,swc_std,soil_temp_avg,soil_temp_std,cos_a,co2_a,h2o_a,fcos_lower,fcos_corr,fcos_upper,fco2,fh2o
4/22/12 14:09,113.798,113.5895832,25.33,,0.224,,19.65,,489.7,370.9,8.5,3.45823129,3.927281203,4.396331116,3.665,1.802
4/22/12 14:24,113.808,113.6000051,25.28,,0.222,,18.95,,449.1,371.1,8.3,3.4747336,3.9406625,4.4065914,4.294,1.765
4/22/12 14:39,113.819,113.6104188,24.97,,0.222,,18.95,,464.8,370.2,8.6,2.291355689,2.737679232,3.184002774,4.56,1.656
4/22/12 14:54,113.829,113.620833,24.53,,0.22,,18.53,,484.8,372.4,7.9,2.690579292,3.110780418,3.530981545,4.446,1.676
4/22/12 15:09,113.84,113.6312546,23.88,,0.22,,18.53,,467.5,369.1,8.6,1.692591464,2.077357461,2.462123457,4.24,1.474
4/22/12 15:24,113.85,113.6416688,23.38,,0.219,,18.16,,450,371.6,8.1,0.940115659,1.299812056,1.659508452,3.771,1.496
4/22/12 15:39,113.86,113.6520829,22.87,,0.219,,18.16,,493.5,372.3,7.8,1.83379635,2.170116468,2.506436586,3.801,1.487
4/22/12 15:54,113.871,113.6625051,21.94,,0.217,,17.94,,478.8,371.5,8,1.579124553,1.878202299,2.177280044,3.377,1.35
4/22/12 16:09,113.881,113.6729189,21.48,,0.217,,17.94,,437.7,368.9,8.7,0.789730147,1.07219665,1.354663152,4.459,1.222
4/22/12 16:24,113.892,113.683333,21.02,,0.216,,17.64,,472.7,368.7,8.9,0.857732769,1.125429108,1.393125446,4.228,1.164
4/22/12 16:39,113.902,113.6937552,20.31,,0.216,,17.64,,474.9,372.6,7.6,-0.031840517,0.215297817,0.462436151,3.529,1.272
4/22/12 16:54,113.913,113.704169,19.71,,0.215,,17.32,,471,369.6,8.4,0.857942019,1.089858702,1.321775386,3.873,1.109
4/22/12 17:09,113.923,113.714583,19.19,,0.215,,17.32,,445,370.3,8.3,0.258840326,0.478912105,0.698983883,4.277,1.083
4/22/12 17:24,113.933,113.7250047,18.8,,0.213,,17.02,,489.7,371.6,8,-0.112425181,0.099927689,0.31228056,3.751,1.143
4/22/12 17:39,113.944,113.7354189,18.26,,0.213,,17.02,,467.5,369.1,8.7,0.446348697,0.648836959,0.851325221,4.41,0.986
4/22/12 17:54,113.954,113.7458333,17.87,,0.213,,16.7,,438.6,371.5,7.9,0.190613422,0.386852643,0.583091863,4.297,1.075
4/22/12 18:09,113.965,113.7562548,17.38,,0.213,,16.7,,474.2,373.3,7.5,0.284903849,0.474152712,0.663401574,3.844,1.057
4/22/12 18:24,113.975,113.7666688,16.91,,0.212,,16.27,,477,373.6,7.5,-0.02061849,0.162923845,0.34646618,3.6,1.041
4/22/12 18:39,113.985,113.7770832,16.41,,0.212,,16.27,,460,372.6,7.8,0.968282084,1.146451355,1.324620625,3.83,0.932
4/22/12 18:54,113.996,113.7875048,15.91,,0.21,,15.81,,451.2,371.4,8.5,-1.494701068,-1.320905512,-1.147109955,4.081,0.868
4/22/12 19:09,114.006,113.7979192,15.33,,0.21,,15.81,,479,373.8,8.1,-0.718177503,-0.548553113,-0.378928723,4.196,0.897
4/22/12 19:24,114.017,113.808333,14.65,,0.211,,15.29,,461.4,374.7,8,-0.676918518,-0.510834742,-0.344750966,4.128,0.865
4/22/12 19:39,114.027,113.8187548,13.86,,0.211,,15.29,,450.7,376.2,8.6,-0.423907397,-0.260392086,-0.096876774,4.731,0.764
4/22/12 19:54,114.038,113.8291689,12.85,,0.209,,14.63,,464.9,378.1,8.9,-1.611743795,-1.449270799,-1.286797802,4.938,0.699
4/22/12 20:09,114.048,113.8395833,11.76,,0.209,,14.63,,431.4,381.9,9.2,-0.823258078,-0.65947463,-0.495691182,5.446,0.621
4/22/12 20:24,114.058,113.850005,10.84,,0.21,,13.76,,471.4,384.8,8.6,-0.782347354,-0.615724036,-0.449100718,5.29,0.64
4/22/12 20:39,114.069,113.8604188,10.09,,0.21,,13.76,,452.8,388.6,8.7,-1.068388237,-0.898429047,-0.728469857,5.605,0.546
4/22/12 20:54,114.079,113.8708329,9.65,,0.207,,13.03,,450.3,390.3,8.7,-1.569258498,-1.396955947,-1.224653395,5.289,0.533
4/22/12 21:09,114.09,113.8812548,9.42,,0.207,,13.03,,450.3,390,8.5,-0.475193892,-0.301572348,-0.127950804,5.277,0.553
4/22/12 21:24,114.1,113.891669,9.06,,0.209,,12.56,,448.3,391.2,8.4,-2.861708736,-2.68585359,-2.509998444,5.885,0.498
4/22/12 21:39,114.11,113.9020829,8.56,,0.209,,12.56,,455.5,397.3,8.4,-1.884871919,-1.705637513,-1.526403108,5.535,0.418
4/22/12 21:54,114.121,113.9125049,8.23,,0.208,,12.03,,427.4,398.1,8.4,-2.700007282,-2.518446212,-2.336885142,5.946,0.403
4/22/12 22:09,114.131,113.9229192,7.88,,0.208,,12.03,,457,398.5,8.3,-3.720732449,-3.536510732,-3.352289015,6.264,0.365
4/22/12 22:24,114.142,113.933333,7.55,,0.209,,11.55,,416.3,401.9,8.2,-2.475839793,-2.288969959,-2.102100125,5.778,0.335
4/22/12 22:39,114.152,113.943755,7.26,,0.209,,11.55,,451.7,404.1,8.2,-2.869850924,-2.680655254,-2.491459583,5.828,0.305
4/22/12 22:54,114.163,113.9541689,6.98,,0.208,,11.16,,400.2,412.5,8.1,-3.950212718,-3.758583625,-3.566954531,6.525,0.29
4/22/12 23:09,114.173,113.964583,6.68,,0.208,,11.16,,450,415.8,7.9,-3.776012861,-3.58181679,-3.387620719,7.376,0.269
4/22/12 23:24,114.183,113.9750047,6.39,,0.206,,10.65,,405.4,417,7.9,-4.658537383,-4.461724929,-4.264912474,7.471,0.259
4/22/12 23:39,114.194,113.9854193,6.16,,0.206,,10.65,,450.9,424.1,7.6,-5.802209172,-5.603272489,-5.404335806,9.619,0.264
4/22/12 23:54,114.204,113.9958333,5.9,,0.206,,10.22,,376.3,438.6,4,-2.758035206,-2.556667825,-2.355300444,5.809,0.257
4/23/12 0:09,114.215,114.0062549,5.69,,0.206,,10.22,,425.7,439.2,0.6,-3.497655793,-3.294254122,-3.090852451,7.157,0.235
4/23/12 0:24,114.225,114.0166692,5.48,,0.205,,9.82,,389.2,430.6,0.6,-7.12188704,-6.9164815,-6.71107596,10.09,0.247
4/23/12 0:39,114.235,114.0270832,5.34,,0.205,,9.82,,439.5,424.3,0.6,-4.257092354,-4.050326734,-3.843561113,7.745,0.242
4/23/12 0:54,114.246,114.0375049,5.21,,0.206,,9.59,,360.6,454.5,0.8,-4.941669515,-4.733600771,-4.525532028,7.264,0.219
4/23/12 1:09,114.256,114.0479191,5.11,,0.206,,9.59,,406.3,474.7,1.2,-3.861057581,-3.652001596,-3.442945612,7.69,0.097
4/23/12 1:24,114.267,114.0583333,5.14,,0.204,,9.27,,346.7,463.2,0.7,-3.832895208,-3.624059598,-3.415223989,7.005,0.104
4/23/12 1:39,114.277,114.0687551,5.03,,0.204,,9.27,,404.8,442.2,5.3,-3.137279019,-2.927356595,-2.717434172,6.457,0.089
4/23/12 1:54,114.288,114.0791691,5.02,,0.206,,9.15,,358.3,442.4,7.9,-2.589494849,-2.379483709,-2.169472568,5.304,0.145
4/23/12 2:09,114.298,114.089583,4.91,,0.206,,9.15,,411.8,441.4,7.8,-2.417969472,-2.206831075,-1.995692678,5.329,0.114
4/23/12 2:24,114.308,114.1000048,4.77,,0.204,,8.99,,359.8,445.7,7.7,-3.481740175,-3.269186606,-3.056633037,6.014,0.06
4/23/12 2:39,114.319,114.1104189,4.73,,0.204,,8.99,,378.1,452.1,8.2,-2.766203257,-2.553204811,-2.340206365,5.365,0.034
4/23/12 2:54,114.329,114.1208331,4.68,,0.205,,8.85,,365.3,450.6,8,-2.446584973,-2.233136416,-2.01968786,5.63,0.072
4/23/12 3:09,114.34,114.1312549,4.67,,0.205,,8.85,,368.1,449.2,8,-5.446022251,-5.232474889,-5.018927527,6.187,0.068
4/23/12 3:24,114.35,114.1416692,4.44,,0.206,,8.66,,360.8,460.8,7,-1.955179062,-1.739185952,-1.523192842,5.897,0.2
4/23/12 3:39,114.36,114.1520833,4.15,,0.206,,8.66,,366.8,457.7,1.5,-3.419223938,-3.20023788,-2.981251823,5.694,0.112
4/23/12 3:54,114.371,114.1625051,4.02,,0.203,,8.35,,357.2,453.4,3.2,-2.994017996,-2.773591669,-2.553165342,6.022,0.102
4/23/12 4:09,114.381,114.172919,3.88,,0.203,,8.35,,367.4,451.8,3.7,-3.682455525,-3.460628783,-3.23880204,6.23,0.04
4/23/12 4:24,114.392,114.1833333,3.78,,0.204,,8.17,,386.2,441.4,6.5,-4.089425613,-3.866457241,-3.64348887,6.49,0.201
4/23/12 4:39,114.402,114.1937546,3.59,,0.204,,8.17,,368.3,438.9,0.4,-5.836624885,-5.611580756,-5.386536627,7.35,0.191
4/23/12 4:54,114.413,114.2041687,3.44,,0.204,,7.97,,341.3,457.9,0.5,-3.079470056,-2.852775116,-2.626080175,5.382,0.171
4/23/12 5:09,114.423,114.2145831,3.26,,0.204,,7.97,,342.8,473.3,0.1,-2.956349519,-2.727779694,-2.49920987,5.889,0.205
4/23/12 5:24,114.433,114.2250047,3.06,,0.202,,7.61,,342.9,459.3,0.3,-5.256698521,-5.025914785,-4.79513105,8.335,0.188
4/23/12 5:39,114.444,114.2354191,2.88,,0.202,,7.61,,370.4,441.4,0.3,-5.34501262,-5.112147932,-4.879283243,8.13,0.178
4/23/12 5:54,114.454,114.2458333,2.73,,0.202,,7.34,,367.8,443.1,0.5,-2.719690678,-2.485160501,-2.250630323,5.299,0.127
4/23/12 6:09,114.465,114.2562546,2.65,,0.202,,7.34,,363.9,453.1,0.3,-4.279380252,-4.043927323,-3.808474394,5.89,0.083
4/23/12 6:24,114.475,114.2666688,2.55,,0.205,,7.22,,304.5,472.3,0.9,-4.329248656,-4.092750603,-3.856252549,6.437,-0.001
4/23/12 6:39,114.485,114.2770831,2.64,,0.205,,7.22,,353,464.8,0.6,-5.340211431,-5.104724693,-4.869237956,7.396,-0.013
4/23/12 6:54,114.496,114.2875046,3.1,,0.202,,7.26,,339.2,470,0.7,-3.511878607,-3.281467635,-3.051056664,5.767,-0.002
4/23/12 7:09,114.506,114.2979188,3.32,,0.202,,7.26,,364.2,472.7,0.5,-2.483931594,-2.255977923,-2.028024252,4.292,0.028
4/23/12 7:24,114.517,114.3083332,3.65,,0.202,,7.5,,311.4,469.1,1.2,-0.878497367,-0.654123998,-0.429750628,4.955,-0.002
4/23/12 7:39,114.527,114.3187548,4.15,,0.202,,7.5,,334.3,489.9,1.7,-4.090327786,-3.871360782,-3.652393779,6.147,-0.017
4/23/12 7:54,114.538,114.3291691,5.04,,0.203,,7.85,,374.2,455.1,8.5,-3.744846726,-3.535033117,-3.325219507,5.541,0.137
4/23/12 8:09,114.548,114.339583,6.23,,0.203,,7.85,,347.1,424.7,9.2,-2.711479101,-2.513172092,-2.314865084,5.235,0.229
4/23/12 8:24,114.558,114.3500047,7.52,,0.204,,8.72,,394.3,418.7,9.5,-2.313258594,-2.126162241,-1.939065887,5.243,0.372
4/23/12 8:39,114.569,114.360419,8.69,,0.204,,8.72,,395.1,413.7,9.6,-0.845596966,-0.667263093,-0.48892922,4.885,0.501
4/23/12 8:54,114.579,114.3708331,10.04,,0.204,,9.67,,388,406.5,9.7,-2.941333567,-2.771121909,-2.600910252,4.962,0.708
4/23/12 9:09,114.59,114.3812546,11.6,,0.204,,9.67,,440.2,399.2,10.3,-0.281647374,-0.117467999,0.046711376,5.192,0.776
4/23/12 9:24,114.6,114.391669,12.81,,0.204,,10.79,,407.4,391,10.4,0.125921893,0.288400785,0.450879677,4.896,0.775
4/23/12 9:39,114.61,114.4020829,14.21,,0.204,,10.79,,421,390.4,10,-1.117995884,-0.953549801,-0.789103717,4.936,0.911
4/23/12 9:54,114.621,114.412505,15.84,,0.205,,12.31,,463.3,383.9,9.1,1.297043827,1.470284477,1.643525127,3.939,1.117
4/23/12 10:09,114.631,114.4229192,17.29,,0.205,,12.31,,423.9,380.7,8.9,-0.26543961,-0.077340192,0.110759225,4.64,1.188
4/23/12 10:24,114.642,114.433333,19.19,,0.206,,14.83,,456.3,377,9.6,-0.754596148,-0.534482117,-0.314368086,4.53,1.184
4/23/12 10:39,114.652,114.443755,21.36,,0.206,,14.83,,457.4,378.6,9.4,0.110655729,0.389225373,0.667795016,4.831,1.353
4/23/12 10:54,114.663,114.4541692,23.25,,0.206,,17.67,,451,380.2,9,0.562769616,0.91614944,1.269529264,3.933,1.55
4/23/12 11:09,114.673,114.4645829,24.46,,0.206,,17.67,,425.2,377,9.3,0.19547511,0.611439628,1.027404145,4.262,1.564
4/23/12 11:24,114.683,114.475005,25.18,,0.206,,19.17,,476.9,378.9,8.5,1.063851923,1.523352812,1.982853701,4.235,1.669
4/23/12 11:39,114.694,114.4854191,26.03,,0.206,,19.17,,471,376,8.8,2.617903341,3.135031935,3.65216053,4.7,1.687
4/23/12 11:54,114.704,114.4958329,26.98,,0.207,,19.96,,460.5,377.9,7.8,1.336621685,1.928505671,2.520389657,4.304,1.828
4/23/12 12:09,114.715,114.506255,27.65,,0.207,,19.96,,450.6,376.6,8.5,2.903521282,3.554091921,4.204662559,3.474,1.774
4/23/12 12:24,114.725,114.5166687,27.84,,0.206,,20.58,,463.9,374.7,8.9,3.04568148,3.713620538,4.381559596,4.574,1.713
4/23/12 12:39,114.735,114.5270832,28.72,,0.206,,20.58,,476.2,374.2,9,2.940667562,3.697475827,4.454284092,4.86,1.773
4/23/12 12:54,114.746,114.5375051,29.29,,0.205,,21.52,,468.2,373.8,9.2,3.829140269,4.64946715,5.469794031,5.172,1.731
4/23/12 13:09,114.756,114.547919,28.21,,0.205,,21.52,,465.2,372.2,9.5,3.940415746,4.644697718,5.348979691,5.054,1.568
4/23/12 13:24,114.767,114.5583331,28.42,,0.205,,21.39,,433.4,372.6,9.7,2.816058841,3.5418085,4.267558158,4.891,1.605
4/23/12 13:39,114.777,114.568755,29.8,,0.205,,21.39,,481.3,374.2,9.2,3.485179243,4.366202304,5.247225365,4.929,1.826
4/23/12 13:54,114.788,114.5791692,29.97,,0.205,,21.03,,470,373,9.4,3.855677287,4.758045442,5.660413598,5.154,1.732
4/23/12 14:09,114.798,114.5895829,30.46,,0.205,,21.03,,461.6,373.2,9.2,4.715395982,5.68209036,6.648784737,5.448,1.768
4/23/12 14:24,114.808,114.6000047,29.03,,0.202,,20.6,,448.2,373.3,9.2,2.743542399,3.533829125,4.324115851,5.631,1.59
4/23/12 14:39,114.819,114.6104187,28.62,,0.202,,20.6,,483,373.5,9.3,3.798758047,4.544929941,5.291101835,5.433,1.583
4/23/12 14:54,114.829,114.6208333,29.12,,0.202,,20,,473.5,373.3,9.2,2.526522592,3.327607146,4.1286917,5.706,1.656
4/23/12 15:09,114.84,114.6312551,28.35,,0.202,,20,,459.8,371.3,9.7,2.518035247,3.236625794,3.955216342,5.823,1.475
4/23/12 15:24,114.85,114.6416687,27.45,,0.2,,19.89,,455.1,371.8,9.5,2.322722466,2.955125649,3.587528832,5.685,1.46
4/23/12 15:39,114.86,114.6520834,26.92,,0.2,,19.89,,448.4,371.5,9.6,1.748340921,2.334894869,2.921448816,6.34,1.483
4/23/12 15:54,114.871,114.6625052,25.85,,0.2,,19.77,,484.1,371.7,9.8,2.736699656,3.241502284,3.746304912,6.649,1.365
4/23/12 16:09,114.881,114.6729188,25.04,,0.2,,19.77,,470.4,372.3,9.7,2.014610266,2.46540314,2.916196014,6.021,1.363
4/23/12 16:24,114.892,114.6833333,23.9,,0.199,,19.42,,459.3,369.8,10.5,2.134036713,2.519841399,2.905646086,6.672,1.179
4/23/12 16:39,114.902,114.6937548,23.41,,0.199,,19.42,,451.3,370.4,10.3,1.833083833,2.194118271,2.555152709,6.49,1.213
4/23/12 16:54,114.913,114.7041687,22.71,,0.198,,19.09,,455.6,370.2,10.3,1.363902277,1.693245073,2.022587869,6.444,1.204
4/23/12 17:09,114.923,114.7145831,22.04,,0.198,,19.09,,449.8,371,10.1,0.843571372,1.146388464,1.449205556,7.075,1.217
4/23/12 17:24,114.933,114.7250051,21.23,,0.197,,18.78,,487.6,372,10,1.293588538,1.567956985,1.842325432,6.571,1.24
4/23/12 17:39,114.944,114.7354189,20.47,,0.197,,18.78,,463.9,369.3,10.7,1.083780912,1.335144404,1.586507896,7.093,1.064
4/23/12 17:54,114.954,114.7458328,19.77,,0.199,,18.41,,462.6,368.3,10.8,1.787439052,2.02059903,2.253759009,7.531,1.006
4/23/12 18:09,114.965,114.7562548,19.14,,0.199,,18.41,,449.7,369.2,10.5,0.955221266,1.174410234,1.393599202,6.994,1.039
4/23/12 18:24,114.975,114.766669,18.49,,0.197,,17.98,,452.5,370.4,10.2,0.764842607,0.971359242,1.177875876,7.046,1.042
4/23/12 18:39,114.985,114.777083,17.82,,0.197,,17.98,,449,367.7,11,1.967108709,2.16256289,2.358017071,7.55,0.863
4/23/12 18:54,114.996,114.7875048,17.23,,0.197,,17.47,,457.7,367.3,11.5,-0.134688719,0.052694749,0.240078216,7.271,0.845
4/23/12 19:09,115.006,114.7979188,16.63,,0.197,,17.47,,456.2,363.9,12.4,-0.20141798,-0.02095036,0.15951726,6.938,0.685
4/23/12 19:24,115.017,114.8083333,16.02,,0.198,,16.95,,442.9,367.2,12.2,-1.026460642,-0.851777887,-0.677095133,6.705,0.689
4/23/12 19:39,115.027,114.8187549,15.37,,0.198,,16.95,,415,368.2,12.7,-0.904592674,-0.734704433,-0.564816192,6.591,0.597
4/23/12 19:54,115.038,114.8291688,14.56,,0.195,,16.32,,442.3,376.1,11.2,-1.54302287,-1.377313653,-1.211604435,7.082,0.75
4/23/12 20:09,115.048,114.8395829,13.7,,0.195,,16.32,,447.2,376.5,12.1,-1.672855804,-1.509649892,-1.34644398,7.683,0.541
4/23/12 20:24,115.058,114.8500046,12.97,,0.196,,15.46,,408.8,385.6,12.8,-1.197484291,-1.03500828,-0.872532269,7.597,0.331
4/23/12 20:39,115.069,114.8604189,12.38,,0.196,,15.46,,400.1,399,12,-1.444965004,-1.282217074,-1.119469143,7.659,0.402
4/23/12 20:54,115.079,114.870833,11.91,,0.195,,14.78,,428.3,403,11.7,-1.010707586,-0.847234805,-0.683762024,7.226,0.406
4/23/12 21:09,115.09,114.8812546,11.53,,0.195,,14.78,,414.4,397.1,11.3,-1.470282465,-1.305908464,-1.141534463,7.45,0.432
4/23/12 21:24,115.1,114.8916692,11.3,,0.194,,14.38,,439.2,397.2,11.4,-1.615261063,-1.450238676,-1.28521629,7.585,0.409
4/23/12 21:39,115.11,114.9020833,11.15,,0.194,,14.38,,427.9,401.1,11.4,-0.791030971,-0.625512247,-0.459993523,7.12,0.376
4/23/12 21:54,115.121,114.9125051,10.94,,0.194,,14.09,,418.2,400.4,11.5,-1.392889257,-1.226621724,-1.060354192,7.356,0.339
4/23/12 22:09,115.131,114.9229187,10.79,,0.194,,14.09,,449.2,396.7,11.3,-1.176235592,-1.009401398,-0.842567203,6.772,0.358
4/23/12 22:24,115.142,114.9333329,10.72,,0.195,,13.78,,409.2,401.2,11.5,-2.19832503,-2.031226731,-1.864128432,7.1,0.315
4/23/12 22:39,115.152,114.9437552,10.62,,0.195,,13.78,,433.6,404.3,11.6,-1.148123764,-0.980595244,-0.813066724,6.67,0.298
4/23/12 22:54,115.163,114.9541688,10.54,,0.194,,13.63,,396.4,406.4,11.5,-1.380881509,-1.213036522,-1.045191534,6.894,0.31
4/23/12 23:09,115.173,114.9645829,10.41,,0.194,,13.63,,430.5,408,11.4,-1.11210814,-0.943668519,-0.775228898,6.97,0.281
4/23/12 23:24,115.183,114.9750047,10.17,,0.194,,13.41,,405.3,406.8,11.3,-0.779536506,-0.609973699,-0.440410892,6.936,0.257
4/23/12 23:39,115.194,114.9854189,10,,0.194,,13.41,,427.7,406.5,11.1,-2.026181623,-1.855744811,-1.685308,7.035,0.27
4/23/12 23:54,115.204,114.9958328,10.03,,0.193,,13.16,,413.3,407,11,-1.614892688,-1.444630103,-1.274367519,6.837,0.322
4/24/12 0:09,115.215,115.0062552,10,,0.193,,13.16,,420.8,407.2,11,-1.925403728,-1.754956617,-1.584509505,7.199,0.319
4/24/12 0:24,115.225,115.0166688,10.02,,0.191,,13.07,,423.2,406.6,11,-0.66108964,-0.490775985,-0.320462329,6.638,0.325
4/24/12 0:39,115.235,115.0270833,9.9,,0.191,,13.07,,410.7,414,11.1,-2.889141852,-2.718193622,-2.547245391,7.002,0.246
4/24/12 0:54,115.246,115.037505,9.48,,0.193,,12.78,,409.6,422.5,11,-1.735067559,-1.561776398,-1.388485238,6.89,0.155
4/24/12 1:09,115.256,115.0479187,9.16,,0.193,,12.78,,379.5,424.9,11,-2.771963087,-2.596754184,-2.421545282,7.365,0.162
4/24/12 1:24,115.267,115.0583329,9.02,,0.193,,12.36,,399.6,425.8,10.9,-0.78240932,-0.606258486,-0.430107652,6.853,0.184
4/24/12 1:39,115.277,115.0687549,8.92,,0.193,,12.36,,392.6,417.2,10.9,-3.105210402,-2.928460371,-2.75171034,7.119,0.177
4/24/12 1:54,115.288,115.0791691,8.74,,0.192,,12.15,,397.7,427.4,10.7,-3.40989911,-3.231947069,-3.053995028,8.002,0.149
4/24/12 2:09,115.298,115.0895831,8.46,,0.192,,12.15,,334,460.8,10.3,-3.071087943,-2.891147575,-2.711207206,7.329,0.165
4/24/12 2:24,115.308,115.1000048,8.14,,0.192,,11.72,,411.9,425.7,10.6,-4.19654653,-4.014276352,-3.832006173,8.315,0.08
4/24/12 2:39,115.319,115.1104189,8.09,,0.192,,11.72,,361.2,432.6,10.6,-2.64917251,-2.466532045,-2.28389158,7.364,0.092
4/24/12 2:54,115.329,115.1208332,8.35,,0.191,,11.65,,430,416.9,10.8,-2.266135073,-2.085419553,-1.904704033,7.105,0.148
4/24/12 3:09,115.34,115.1312548,8.93,,0.191,,11.65,,407.5,411.9,11,-2.228294606,-2.051570842,-1.874847079,6.78,0.227
4/24/12 3:24,115.35,115.1416688,9.04,,0.192,,12,,433,418.8,10.8,-1.965297556,-1.789327018,-1.613356481,6.674,0.205
4/24/12 3:39,115.36,115.152083,8.72,,0.192,,12,,380.4,426,10.7,-1.87338005,-1.69526482,-1.517149589,6.739,0.14
4/24/12 3:54,115.371,115.162505,8.27,,0.192,,11.77,,419.3,426.3,10.7,-1.657989508,-1.47669142,-1.295393333,6.979,0.053
4/24/12 4:09,115.381,115.172919,7.9,,0.192,,11.77,,379.7,422.2,10.6,-4.034117927,-3.850044622,-3.665971318,7.831,0.064
4/24/12 4:24,115.392,115.1833332,7.83,,0.193,,11.3,,426.5,423,10.5,-1.856500949,-1.671903422,-1.487305896,6.838,0.101
4/24/12 4:39,115.402,115.193755,7.76,,0.193,,11.3,,352.3,436,10.4,-2.901710553,-2.716529087,-2.531347622,7.263,0.102
4/24/12 4:54,115.413,115.2041688,7.58,,0.19,,11.15,,410.3,431.2,10.4,-2.256821138,-2.070183495,-1.883545853,7.134,0.056
4/24/12 5:09,115.423,115.2145833,7.54,,0.19,,11.15,,369.3,430.9,10.4,-3.187609333,-3.000689408,-2.813769482,7.09,0.101
4/24/12 5:24,115.433,115.2250049,7.71,,0.191,,11.1,,397.4,434.9,10.3,-1.94669202,-1.761144507,-1.575596995,6.664,0.137
4/24/12 5:39,115.444,115.2354191,7.6,,0.191,,11.1,,372.4,441,10.2,-2.556535721,-2.37005242,-2.183569119,7.574,0.116
4/24/12 5:54,115.454,115.2458329,7.56,,0.192,,11.07,,380.6,446.7,10.1,-2.205378336,-2.018598895,-1.831819455,6.588,0.143
4/24/12 6:09,115.465,115.2562551,7.5,,0.192,,11.07,,372.6,443.1,10.1,-2.330980489,-2.143731615,-1.956482741,7.519,0.134
4/24/12 6:24,115.475,115.2666692,7.16,,0.192,,10.89,,389.7,434.8,10,-3.275669023,-3.085630637,-2.895592251,7.179,0.043
4/24/12 6:39,115.485,115.2770829,6.81,,0.192,,10.89,,331.7,430.9,9.4,-1.133957558,-0.940901299,-0.74784504,6.835,0.046
4/24/12 6:54,115.496,115.2875051,6.74,,0.189,,10.46,,335.1,394.3,8.9,-1.49493975,-1.301270442,-1.107601134,6.718,0.085
4/24/12 7:09,115.506,115.2979191,6.97,,0.189,,10.46,,289.2,369.3,8.4,-1.172024106,-0.980369183,-0.788714259,6.196,0.105
4/24/12 7:24,115.517,115.3083333,7.22,,0.19,,10.4,,289.3,342.4,8.1,-1.726539043,-1.536963461,-1.347387878,6.183,0.124
4/24/12 7:39,115.527,115.3187551,7.81,,0.19,,10.4,,236.4,322.6,7.9,-2.268478166,-2.083716834,-1.898955502,6.26,0.153
4/24/12 7:54,115.538,115.3291689,8.68,,0.191,,10.65,,288.8,286,8.1,-2.8270667,-2.648664255,-2.470261809,6.406,0.185
4/24/12 8:09,115.548,115.3395831,9.79,,0.191,,10.65,,242.1,259.3,7.8,-2.23947268,-2.067956026,-1.896439371,6.149,0.278
4/24/12 8:24,115.558,115.3500051,11.05,,0.191,,11.44,,251,244.5,7.6,-2.114088558,-1.948225968,-1.782363379,6.307,0.435
4/24/12 8:39,115.569,115.3604192,12.43,,0.191,,11.44,,234.3,228.6,7.9,-1.590289269,-1.427592327,-1.264895385,6.592,0.497
4/24/12 8:54,115.579,115.3708329,13.92,,0.192,,12.51,,220.6,213.3,7.1,-2.55294017,-2.389287125,-2.22563408,7.168,0.713
4/24/12 9:09,115.59,115.3812546,15.01,,0.192,,12.51,,238.7,195.3,6.9,-2.152944457,-1.985127487,-1.817310516,6.832,0.764
4/24/12 11:09,115.673,115.4645829,28.7,,0.194,0.002,19.71,0.563,251.9,203,8.5,1.652197496,2.406653057,3.161108618,7.213,1.43
4/24/12 13:09,115.756,115.5479189,36.21,,0.195,0.001,24.39,0.222,478.4,360,15.9,6.824983658,8.947984969,11.07098628,8.301,1.862
4/24/12 15:09,115.84,115.6312548,35.48,,0.191,0.001,24.77,0.095,492.2,362.2,16.5,7.220389355,9.147248011,11.07410667,9.618,1.719
4/24/12 17:09,115.923,115.714583,28.53,,0.191,0.002,23.86,0.136,497.4,360.1,18,5.121342178,5.858067121,6.594792065,10.939,1.195
4/24/12 19:09,116.006,115.7979189,23.19,,0.187,0.002,22.15,0.194,499,365.5,17.2,2.5242573,2.8750396,3.2258219,11.263,0.88
4/24/12 21:09,116.09,115.8812551,19.33,,0.185,0.002,19.88,0.134,495.1,373.6,18.4,1.320329412,1.543537049,1.766744686,11.757,0.42
4/24/12 23:09,116.173,115.9645832,18.72,,0.185,0.001,19.09,0.033,502.3,378.3,16.9,0.557312192,0.768097515,0.978882838,10.718,0.519
4/25/12 1:09,116.256,116.0479188,18.19,,0.182,0.001,18.58,0.057,500.4,384,16,-0.057450832,0.143967532,0.345385896,10.221,0.534
4/25/12 3:09,116.34,116.1312551,17.71,,0.182,0,18.05,0.084,513.1,393.1,16.2,-0.700557882,-0.506611406,-0.31266493,11.656,0.459
4/25/12 5:09,116.423,116.2145831,13.82,,0.181,0.002,16.83,0.194,488.4,403.5,15.6,-1.787109799,-1.623677128,-1.460244457,12.053,0.124
4/25/12 7:09,116.506,116.2979192,14.5,,0.182,0,16.3,0,509.9,393.7,15.8,-1.903374745,-1.737903045,-1.572431346,11.563,0.278
4/25/12 9:09,116.59,116.3812548,19.75,,0.182,0.002,17.54,0.171,512.6,382,16.9,-0.836824714,-0.603952899,-0.371081085,10.68,0.592
4/25/12 11:09,116.673,116.4645833,33.6,,0.185,0.002,24.33,0.427,502.8,376.9,17.5,3.177771258,4.6725859,6.167400543,11.005,1.622
